event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
sample,2026-05-28T08:28:32Z,910605,182,182,5.0,80.0,20.0,1,1,10.00,33956,2100,33876,0,29410,29410,294100.00,0.00,99.76,6.18,0.00,6,178,0,6,,off,0
sample,2026-05-28T08:28:37Z,915608,183,183,5.0,80.0,20.0,1,1,10.00,1289,29,34,0,48,48,480.00,0.00,2.64,2.25,0.00,0,179,0,0,,off,0
sample,2026-05-28T08:28:42Z,920611,184,184,5.0,80.0,20.0,1,1,10.00,5406,0,552,0,1814,1814,18140.00,0.00,10.21,0.00,0.00,0,180,0,0,,off,0
sample,2026-05-28T08:28:47Z,925614,185,185,5.0,80.0,20.0,1,1,10.00,101432,0,101432,0,135984,135984,1359840.00,0.00,100.00,0.00,0.00,1,181,0,1,,off,0
sample,2026-05-28T08:28:52Z,930617,186,186,5.0,80.0,20.0,1,1,10.00,29915,2424,29913,0,1136,991,11360.00,0.00,99.99,8.10,0.00,2,182,0,2,,off,0
sample,2026-05-28T08:28:57Z,935624,187,187,5.0,80.0,20.0,1,1,10.00,1231,813,1202,0,6181,6328,61810.00,0.00,97.64,66.04,0.00,3,183,0,3,,off,0
sample,2026-05-28T08:29:02Z,940628,188,188,5.0,80.0,20.0,1,1,10.00,19043,9383,16907,0,16301,16304,163010.00,0.00,88.78,49.27,0.00,4,184,0,4,,off,0
sample,2026-05-28T08:29:07Z,945631,189,189,5.0,80.0,20.0,1,1,10.00,29252,4197,29171,0,26053,26056,260530.00,0.00,99.72,14.35,0.00,5,185,0,5,,off,0
sample,2026-05-28T08:29:12Z,950632,190,190,5.0,80.0,20.0,1,1,10.00,1353,0,0,0,50,50,500.00,0.00,0.00,0.00,0.00,0,186,0,0,,off,0
sample,2026-05-28T08:29:17Z,955635,191,191,5.0,80.0,20.0,1,1,10.00,19482,0,445,0,1812,1812,18120.00,0.00,2.28,0.00,0.00,0,187,0,0,,off,0
sample,2026-05-28T08:29:22Z,960638,192,192,5.0,80.0,20.0,1,1,10.00,106495,0,106495,0,136195,136195,1361950.00,0.00,100.00,0.00,0.00,1,188,0,1,,off,0
sample,2026-05-28T08:29:27Z,965648,193,193,5.0,80.0,20.0,1,1,10.00,10919,965,10917,0,1118,819,11180.00,0.00,99.98,8.84,0.00,2,189,0,2,,off,0
sample,2026-05-28T08:29:32Z,970651,194,194,5.0,80.0,20.0,1,1,10.00,1020,626,975,0,7048,7348,70480.00,0.00,95.59,61.37,0.00,3,190,0,3,,off,0
sample,2026-05-28T08:29:37Z,975654,195,195,5.0,80.0,20.0,1,1,10.00,26070,6937,18708,0,19709,19711,197090.00,0.00,71.76,26.61,0.00,0,191,0,0,,off,0
sample,2026-05-28T08:29:42Z,980656,196,196,5.0,80.0,20.0,1,1,10.00,22297,7868,22125,0,21590,21590,215900.00,0.00,99.23,35.29,0.00,1,192,0,1,,off,0
sample,2026-05-28T08:29:47Z,985658,197,197,5.0,80.0,20.0,1,1,10.00,1314,0,0,0,55,55,550.00,0.00,0.00,0.00,0.00,0,193,0,0,,off,0
sample,2026-05-28T08:29:52Z,990660,198,198,5.0,80.0,20.0,1,1,10.00,32760,0,373,0,1807,1807,18070.00,0.00,1.14,0.00,0.00,0,194,0,0,,off,0
sample,2026-05-28T08:29:57Z,995663,199,199,5.0,80.0,20.0,1,1,10.00,102628,12,102628,0,136368,136368,1363680.00,0.00,100.00,0.01,0.00,1,195,0,1,,off,0
sample,2026-05-28T08:30:02Z,1000666,200,200,5.0,80.0,20.0,1,1,10.00,1631,797,1631,0,1053,974,10530.00,0.00,100.00,48.87,0.00,2,196,0,2,,off,0
sample,2026-05-28T08:30:07Z,1005669,201,201,5.0,80.0,20.0,1,1,10.00,853,530,780,0,7869,7950,78690.00,0.00,91.44,62.13,0.00,3,197,0,3,,off,0
sample,2026-05-28T08:30:12Z,1010671,202,202,5.0,80.0,20.0,1,1,10.00,34181,4987,19956,0,22700,22670,227000.00,0.00,58.38,14.59,0.00,0,198,0,0,,off,0
sample,2026-05-28T08:30:17Z,1015674,203,203,5.0,80.0,20.0,1,1,10.00,14273,10521,14007,0,17666,17703,176660.00,0.00,98.14,73.71,0.00,1,199,0,1,,off,0
sample,2026-05-28T08:30:22Z,1020675,204,204,5.0,80.0,20.0,1,1,10.00,1300,0,0,0,54,54,540.00,0.00,0.00,0.00,0.00,0,200,0,0,,off,0
sample,2026-05-28T08:30:27Z,1025678,205,205,5.0,80.0,20.0,1,1,10.00,45006,0,273,0,1882,1882,18820.00,0.00,0.61,0.00,0.00,0,201,0,0,,off,0
sample,2026-05-28T08:30:32Z,1030681,206,206,5.0,80.0,20.0,1,1,10.00,90449,76,90449,0,136484,136475,1364840.00,0.00,100.00,0.08,0.00,1,202,0,1,,off,0
sample,2026-05-28T08:30:37Z,1035683,207,207,5.0,80.0,20.0,1,1,10.00,1642,862,1642,0,914,848,9140.00,0.00,100.00,52.50,0.00,2,203,0,2,,off,0
sample,2026-05-28T08:30:42Z,1040687,208,208,5.0,80.0,20.0,1,1,10.00,703,441,601,0,12131,11618,121310.00,0.00,85.49,62.73,0.00,3,204,0,3,,off,0
sample,2026-05-28T08:30:47Z,1045690,209,209,5.0,80.0,20.0,1,1,10.00,40969,10724,28728,0,23429,24040,234290.00,0.00,70.12,26.18,0.00,0,205,0,0,,off,0
sample,2026-05-28T08:30:52Z,1050692,210,210,5.0,80.0,20.0,1,1,10.00,8200,6807,7260,0,12647,12671,126470.00,0.00,88.54,83.01,0.00,1,206,0,1,,off,0
sample,2026-05-28T08:30:57Z,1055693,211,211,5.0,80.0,20.0,1,1,10.00,664,0,0,0,46,46,460.00,0.00,0.00,0.00,0.00,0,207,0,0,,off,0
sample,2026-05-28T08:31:02Z,1060696,212,212,5.0,80.0,20.0,1,1,10.00,57279,0,169,0,1987,1987,19870.00,0.00,0.30,0.00,0.00,0,208,0,0,,off,0
sample,2026-05-28T08:31:07Z,1065699,213,213,5.0,80.0,20.0,1,1,10.00,78268,212,78268,0,136460,135962,1364600.00,0.00,100.00,0.27,0.00,1,209,0,1,,off,0
sample,2026-05-28T08:31:12Z,1070702,214,214,5.0,80.0,20.0,1,1,10.00,1575,798,1575,0,795,1203,7950.00,0.00,100.00,50.67,0.00,2,210,0,2,,off,0
sample,2026-05-28T08:31:17Z,1075706,215,215,5.0,80.0,20.0,1,1,10.00,1663,1228,1545,0,18008,18104,180080.00,0.00,92.90,73.84,0.00,3,211,0,3,,off,0
sample,2026-05-28T08:31:22Z,1080709,216,216,5.0,80.0,20.0,1,1,10.00,45511,16989,39340,0,24065,24090,240650.00,0.00,86.44,37.33,0.00,4,212,0,4,,off,0
sample,2026-05-28T08:31:27Z,1085711,217,217,5.0,80.0,20.0,1,1,10.00,2651,1352,1700,0,6149,6189,61490.00,0.00,64.13,51.00,0.00,0,213,0,0,,off,0
sample,2026-05-28T08:31:32Z,1090715,218,218,5.0,80.0,20.0,1,1,10.00,706,0,10,0,54,67,540.00,0.00,1.42,0.00,0.00,0,214,0,0,,off,0
sample,2026-05-28T08:31:37Z,1095718,219,219,5.0,80.0,20.0,1,1,10.00,72799,0,42,0,2002,1782,20020.00,0.00,0.06,0.00,0.00,0,215,0,0,,off,0
sample,2026-05-28T08:31:42Z,1100721,220,220,5.0,80.0,20.0,1,1,10.00,62977,322,62977,0,136657,136878,1366570.00,0.00,100.00,0.51,0.00,1,216,0,1,,off,0
sample,2026-05-28T08:31:47Z,1105723,221,221,5.0,80.0,20.0,1,1,10.00,1402,660,1402,0,520,520,5200.00,0.00,100.00,47.08,0.00,2,217,0,2,,off,0
sample,2026-05-28T08:31:52Z,1110726,222,222,5.0,80.0,20.0,1,1,10.00,4616,274,4338,0,21204,21207,212040.00,0.00,93.98,5.94,0.00,3,218,0,3,,off,0
sample,2026-05-28T08:31:57Z,1115729,223,223,5.0,80.0,20.0,1,1,10.00,43882,17502,41752,0,25069,25074,250690.00,0.00,95.15,39.88,0.00,4,219,0,4,,off,0
sample,2026-05-28T08:32:02Z,1120732,224,224,5.0,80.0,20.0,1,1,10.00,1177,283,307,870,0,0,0.00,0.00,26.08,24.04,0.00,0,0,1,0,,off,0
exit,2026-05-28T08:32:06Z,1124138,225,0,5.0,80.0,20.0,1,1,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,,off,0
