placement,placement_label,candidate,policy,time_s,mops_s
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,38.0,197.132288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,39.0,196.870144
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,40.0,198.180864
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,41.001,198.24476323676328
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,42.0,196.8048048048048
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,43.0,200.802304
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,44.0,197.656576
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,45.0,198.705152
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,46.0,203.423744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,47.0,197.91872
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,48.0,201.326592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,49.0,195.821568
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,50.0,198.180864
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,51.0,207.618048
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,52.0,196.870144
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,53.0,196.870144
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,54.0,198.180864
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,55.0,196.608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,56.0,211.288064
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,57.0,196.345856
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,58.0,272.367616
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,59.0,297.53344
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,60.0,353.8944
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,61.0,317.980672
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,62.0,363.855872
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,63.0,397.14816
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,64.0,236.978176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,65.001,232.5513206793207
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,66.0,461.5728688688689
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,67.0,430.440448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,68.0,237.764608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,69.0,344.981504
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,70.0,177.733632
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,71.0,168.558592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,72.0,443.547648
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,73.0,415.236096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,74.0,183.762944
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,75.0,141.033472
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,76.0,250.34752
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,77.001,436.2956083916084
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,78.0,339.8162962962963
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,79.0,174.587904
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,80.0,181.927936
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,81.001,389.9424735264736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,82.0,392.8223903903904
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,83.0,223.084544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,84.0,164.364288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,85.0,463.208448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,86.0,351.535104
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,87.009,179.00616055500498
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,88.0,170.61844601412713
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,89.0,182.714368
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,90.0,168.034304
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,91.0,160.694272
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,92.001,160.7956203796204
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,93.0,168.4649129129129
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,94.0,144.703488
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,95.0,166.199296
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,96.0,173.277184
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,97.0,156.499968
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,98.0,160.956416
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,99.0,150.470656
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,100.0,171.442176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,101.0,163.84
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,102.0,150.470656
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,103.0,162.004992
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,104.0,156.762112
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,105.0,171.966464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,106.0,144.441344
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,107.001,169.96149450549453
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,108.0,156.6566246246246
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,109.0,157.2864
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,110.0,154.140672
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,111.0,174.063616
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,112.0,159.645696
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,113.0,156.499968
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,114.0,170.917888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,115.0,172.752896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,116.0,156.499968
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,117.0,156.499968
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,118.0,151.519232
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,119.0,164.888576
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,120.0,171.442176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,121.001,148.48716083916085
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,122.0,170.82657057057057
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,123.0,169.08288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,124.0,172.752896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,125.0,149.946368
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,126.0,170.917888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,127.0,158.859264
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,128.001,172.5803156843157
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,129.0,144.84833633633633
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,130.0,169.08288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,131.0,170.131456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,132.0,163.315712
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,133.0,154.66496
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,134.0,178.25792
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,135.001,147.96339660339663
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,136.0,173.18822822822824
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,137.0,156.237824
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,138.0,168.296448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,139.0,172.752896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,140.0,221.51168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,141.0,229.113856
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,142.0,222.560256
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,143.0,222.035968
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,144.0,223.084544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,145.0,223.346688
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,146.001,222.07603596403598
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,147.0,222.52063263263264
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,148.0,223.084544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,149.0,224.919552
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,150.0,222.298112
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,151.0,221.51168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,152.0,234.094592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,153.0,223.346688
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,154.0,223.870976
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,155.0,222.560256
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,156.0,221.51168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,157.0,222.560256
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,158.0,223.870976
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,159.0,222.035968
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,160.0,222.560256
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,161.0,222.8224
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,162.0,224.395264
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,163.0,223.608832
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,164.0,221.773824
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,165.001,223.12356443556445
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,166.0,222.25822622622624
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,167.0,222.8224
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,168.0,223.346688
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,169.0,222.8224
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,170.001,223.3854465534466
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,171.0,223.04544544544544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,172.0,241.958912
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,173.0,222.560256
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,174.0,223.608832
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,175.001,221.81415384615389
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,176.0,222.25822622622624
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,177.0,226.230272
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,178.0,223.084544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,179.0,222.035968
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,180.0,223.084544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,181.0,222.298112
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,182.0,223.084544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,183.0,222.298112
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,184.0,222.8224
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,185.0,223.346688
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,186.0,222.560256
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,187.0,230.162432
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,188.0,223.870976
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,189.001,221.81415384615389
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,190.0,222.25822622622624
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,191.0,221.773824
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,192.0,223.870976
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,193.0,223.870976
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,194.0,221.249536
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,195.0,223.608832
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,196.0,221.249536
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,197.0,224.657408
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,198.0,222.560256
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,199.001,221.81415384615389
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,200.0,222.78303903903904
