placement,placement_label,candidate,policy,time_s,mops_s
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,33.0,358.350848
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,34.0,222.298112
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,35.0,351.010816
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,36.0,222.298112
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,37.0,315.621376
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,38.0,223.870976
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,39.0,308.281344
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,40.0,348.127232
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,41.0,213.64736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,42.0,174.32576
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,43.0,195.559424
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,44.001,122.03706693306695
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,45.0,167.4152872872873
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,46.0,135.528448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,47.0,122.159104
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,48.0,128.712704
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,49.001,150.32033566433566
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,50.0,143.01149149149148
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,51.0,145.48992
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,52.0,98.041856
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,53.0,171.442176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,54.0,101.711872
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,55.0,125.82912
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,56.0,137.887744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,57.0,177.471488
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,58.0,175.63648
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,59.0,149.159936
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,60.0,130.285568
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,61.0,160.694272
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,62.001,218.67156843156843
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,63.0,245.8748028028028
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,64.0,310.64064
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,65.0,314.5728
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,66.004,213.84057370517928
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,67.0,216.3477590361446
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,68.0,301.989888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,69.001,243.02660539460544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,70.0,289.17185985985986
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,71.0,231.735296
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,72.0,278.134784
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,73.0,226.492416
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,74.0,309.067776
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,75.0,208.928768
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,76.0,246.153216
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,77.0,194.772992
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,78.0,180.617216
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,79.0,279.707648
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,80.0,229.638144
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,81.001,266.3341138861139
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,82.0,247.18683483483485
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,83.0,190.0544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,84.0,228.06528
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,85.0,325.582848
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,86.0,231.99744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,87.0,328.466432
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,88.0,244.318208
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,89.0,357.302272
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,90.0,199.22944
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,91.0,385.613824
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,92.0,216.2688
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,93.001,371.0869610389611
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,94.0,163.4791911911912
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,95.0,339.738624
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,96.0,227.016704
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,97.0,378.535936
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,98.0,239.337472
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,99.0,234.881024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,100.0,340.262912
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,101.0,270.532608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,102.0,334.2336
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,103.0,288.882688
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,104.0,264.241152
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,105.001,334.16158241758245
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,106.0,294.9448008008008
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,107.0,337.117184
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,108.001,266.59599600399605
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,109.0,286.2853893893894
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,110.0,357.040128
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,111.0,185.860096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,112.0,371.720192
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,113.001,248.00236563436565
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,114.0,280.250042042042
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,115.0,242.221056
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,116.0,289.66912
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,117.003,202.2925782652044
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,118.0,166.9623269809428
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,119.0,136.052736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,120.0,179.56864
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,121.0,162.791424
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,122.0,169.08288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,123.0,188.74368
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,124.0,161.480704
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,125.0,145.752064
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,126.001,162.36691308691312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,127.0,174.50026026026026
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,128.0,246.153216
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,129.0,347.865088
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,130.001,280.2138661338662
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,131.0,305.9658698698699
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,132.0,278.134784
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,133.0,311.164928
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,134.0,330.825728
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,135.001,180.43677922077924
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,136.0,329.84485285285285
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,137.0,374.86592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,138.0,229.638144
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,139.0,402.653184
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,140.001,246.43107292707293
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,141.0,316.4621261261261
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,142.0,349.437952
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,143.0,334.2336
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,144.0,316.145664
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,145.0,195.035136
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,146.001,197.4591168831169
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,147.0,330.3696656656657
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,148.0,342.884352
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,149.0,197.132288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,150.0,338.690048
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,151.0,215.744512
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,152.0,250.34752
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,153.0,339.738624
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,154.0,230.948864
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,155.0,341.573632
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,156.0,333.185024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,157.0,250.609664
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,158.001,418.74950649350654
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,159.0,191.5566766766767
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,160.0,359.13728
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,161.0,316.145664
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,162.0,392.953856
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,163.0,273.154048
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,164.0,391.118848
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,165.0,190.0544
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,166.0,349.437952
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,167.0,325.844992
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,168.0,298.057728
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,169.0,356.253696
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,170.003,282.79143369890335
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,171.0,334.7134523570712
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,172.0,334.495744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,173.001,295.66491108891114
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,174.0,370.51784584584584
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,175.0,249.298944
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,176.0,365.428736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,177.0,285.999104
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,178.0,324.796416
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,179.001,377.1102497502498
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,180.0,283.3989189189189
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,181.0,258.21184
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,182.0,364.38016
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,183.0,356.253696
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,184.0,281.8048
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,185.0,291.504128
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,186.0,209.7152
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,187.0,221.773824
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,188.003,194.7131405782652
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,189.0,205.3505155466399
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,190.0,198.180864
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,191.003,192.0995413758724
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,192.0,209.55744032096288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,193.0,195.821568
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,194.0,189.792256
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,195.0,205.78304
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,196.0,204.47232
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,197.0,198.705152
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,198.0,187.170816
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,199.0,207.09376
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,200.0,197.91872
